0
0.367361
0.39665
0.40384
0.426021
0.462745
0.435948
0.486806
0.426062
0.468627
0.403268
0.459436
0.43799
0.518178
0.463358
0.4875
0.399346
0.42741
0.46201
0.494036
0.493464
0.488154
0.399346
0.435294
0.434069
0.42741
0.431373
0.460131
0.490196
0.433415
0.401389
0.40531
0.432026
0.431373
0.463358
0.458742
0.464052
0.435294
0.426062
0.428105
0.458211
0.431373
0.403268
0.399346
0.40719
0.482884
0.403431
0.435294
0.46201
0.433538
0.494036
0.42741
0.403268
0.40531
0.429984
0.434069
0.399346
0.518832
0.46201
0.519526
0.403268
0.456168
0.432026
